;COP;epsilon
29;2.672097564940939;0.7179004170164657
30;2.699547967325324;0.7221732539233207
31;2.7070875947369903;0.7233404559647596
32;2.707032148263999;0.723331882350848
33;2.7031935122996376;0.72273795926516
34;2.697263235994095;0.7218190153663503
35;2.6901280015412956;0.7207110993142583
